,id,last10_ratio_cleanSheets_opp,last10_ratio_cleanSheets_own,last10_ratio_wins_opp,last10_ratio_wins_own,last3_assists,last3_goals,last3_ratio_points,last3_ycards,opp_team_rank,player_name,player_opp_name,player_position,player_team,player_team_name,player_team_rank,player_value,ratio_assists,ratio_attempted_passes,ratio_big_chancesCreated,ratio_big_chancesMiss,ratio_creativity,ratio_dribbles,ratio_fouls,ratio_goals_conceded_opp_team,ratio_goals_conceded_player_team,ratio_goals_opp_team,ratio_goals_player_team,ratio_goals_scored,ratio_key_passes,ratio_leading_goal,ratio_minutes_played,ratio_offsides,ratio_open_playcross,ratio_own_goals,ratio_penalties_conceded,ratio_penalties_missed,ratio_penalties_saved,ratio_points_lastSeason,ratio_saves,ratio_selection,ratio_tackles,ratio_threat,week_no,week_points
2326,305,0.0,0.0,0.0,1.0,0,0,2.0,0,11.0,Marcus_Rashford,Brighton,FWD,Man Utd,Man Utd,9.0,70,0.0,20.0,0.0,0.0,5.8,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7368421053,0.0,515309.0,3.0,0.0,2,1.0
2327,305,0.0,0.0,1.0,0.5,0,0,1.5,0,2.0,Marcus_Rashford,Spurs,FWD,Man Utd,Man Utd,13.0,69,0.0,17.0,0.0,0.0,3.75,0.5,0.5,2.0,2.0,2.5,2.0,0.0,0.0,0.0,55.5,0.5,0.0,0.0,0.0,0.0,0.0,2.7368421053,0.0,529715.5,1.5,2.0,3,0.0
2328,305,0.3333333333,0.0,0.0,0.3333333333,0,0,1.0,0,19.0,Marcus_Rashford,Burnley,FWD,Man Utd,Man Utd,10.0,68,0.0,11.3333333333,0.0,0.0,2.5,0.3333333333,0.3333333333,2.3333333333,2.3333333333,1.0,1.3333333333,0.0,0.0,0.0,37.0,0.3333333333,0.0,0.0,0.0,0.0,0.0,2.7368421053,0.0,502067.0,1.0,1.3333333333,4,-2.0
2329,305,0.25,0.25,1.0,0.5,0,0,-0.3333333333,0,4.0,Marcus_Rashford,Watford,FWD,Man Utd,Man Utd,8.0,68,0.0,9.25,0.0,0.0,5.45,0.25,0.25,1.75,1.75,2.25,1.5,0.0,0.25,0.0,30.25,0.25,0.25,0.0,0.0,0.0,0.0,2.7368421053,0.0,469291.75,0.75,2.0,5,0.0
2330,305,0.4,0.2,0.4,0.6,0,0,-0.6666666667,0,10.0,Marcus_Rashford,Wolves,FWD,Man Utd,Man Utd,7.0,67,0.0,7.4,0.0,0.0,4.36,0.2,0.2,1.6,1.6,1.0,1.6,0.0,0.2,0.0,24.2,0.2,0.2,0.0,0.0,0.0,0.0,2.7368421053,0.0,429752.8,0.6,1.6,6,0.0
2331,305,0.1666666667,0.1666666667,0.1666666667,0.5,0,0,-0.6666666667,0,14.0,Marcus_Rashford,West Ham,FWD,Man Utd,Man Utd,10.0,67,0.0,6.1666666667,0.0,0.0,3.6333333333,0.1666666667,0.1666666667,1.5,1.5,0.8333333333,1.5,0.0,0.1666666667,0.0,20.1666666667,0.1666666667,0.1666666667,0.0,0.0,0.0,0.0,2.7368421053,0.0,399430.1666666667,0.5,1.3333333333,7,5.0
2332,305,0.2857142857,0.1428571429,0.0,0.4285714286,0,1,1.6666666667,0,19.0,Marcus_Rashford,Newcastle,FWD,Man Utd,Man Utd,8.0,67,0.0,7.5714285714,0.0,0.0,4.1142857143,0.2857142857,0.1428571429,1.7142857143,1.7142857143,0.5714285714,1.4285714286,0.1428571429,0.1428571429,0.0,22.0,0.1428571429,0.2857142857,0.0,0.0,0.0,0.0,2.7368421053,0.0,376521.2857142858,0.4285714286,4.7142857143,8,2.0
2333,224,0.0,0.0,0.0,0.0,0,0,0.0,0,16.0,Marc_Albrighton,Wolves,MID,Leicester,Leicester,8.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8157894737,0.0,58166.0,0.0,0.0,2,1.0
2334,224,0.5,0.5,0.0,0.5,0,0,0.5,0,16.0,Marc_Albrighton,Southampton,MID,Leicester,Leicester,7.0,54,0.0,8.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.5,1.5,0.0,0.0,0.0,29.5,0.0,0.5,0.0,0.0,0.0,0.0,2.8157894737,0.0,52155.5,0.5,4.0,3,4.0
2335,224,1.0,0.3333333333,1.0,0.6666666667,1,0,1.6666666667,0,1.0,Marc_Albrighton,Liverpool,MID,Leicester,Leicester,7.0,53,0.3333333333,8.6666666667,0.0,0.0,6.4333333333,0.6666666667,0.0,1.0,1.0,2.3333333333,1.6666666667,0.0,0.3333333333,0.0,27.3333333333,0.0,0.3333333333,0.0,0.0,0.0,0.0,2.8157894737,0.0,47795.0,0.3333333333,2.6666666667,4,2.0
2336,224,0.25,0.25,0.5,0.5,1,0,2.3333333333,0,5.0,Marc_Albrighton,Bournemouth,MID,Leicester,Leicester,10.0,53,0.25,13.0,0.25,0.0,10.525,0.75,0.0,1.25,1.25,1.5,1.5,0.0,1.0,0.0,35.5,0.0,0.25,0.0,0.0,0.0,0.0,2.8157894737,0.0,44926.75,0.25,2.75,5,6.0
2337,224,0.2,0.2,0.0,0.4,1,1,4.0,0,20.0,Marc_Albrighton,Huddersfield,MID,Leicester,Leicester,9.0,53,0.2,12.6,0.2,0.0,8.68,0.6,0.0,1.8,1.8,0.4,1.6,0.2,0.8,0.0,34.2,0.0,0.2,0.0,0.0,0.0,0.0,2.8157894737,0.0,42790.8,0.2,5.6,6,1.0
2338,224,0.3333333333,0.1666666667,0.0,0.5,0,1,3.0,0,18.0,Marc_Albrighton,Newcastle,MID,Leicester,Leicester,8.0,53,0.1666666667,11.1666666667,0.1666666667,0.0,9.6666666667,0.5,0.0,1.6666666667,1.6666666667,0.6666666667,1.8333333333,0.1666666667,0.8333333333,0.0,30.6666666667,0.0,0.1666666667,0.0,0.0,0.0,0.0,2.8157894737,0.0,41677.8333333333,0.1666666667,6.0,7,1.0
2339,224,0.1428571429,0.2857142857,0.2857142857,0.5714285714,0,1,2.6666666667,0,11.0,Marc_Albrighton,Everton,MID,Leicester,Leicester,10.0,53,0.1428571429,10.4285714286,0.1428571429,0.0,8.4,0.4285714286,0.0,1.4285714286,1.4285714286,1.5714285714,1.8571428571,0.1428571429,0.7142857143,0.0,28.5714285714,0.0,0.1428571429,0.0,0.0,0.0,0.0,2.8157894737,0.0,40469.1428571429,0.1428571429,5.1428571429,8,1.0
2340,385,1.0,1.0,0.0,1.0,0,0,0.0,0,15.0,Marc_Navarro,Burnley,DEF,Watford,Watford,4.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5864.0,0.0,0.0,2,0.0
2341,385,0.5,0.5,0.5,1.0,0,0,0.0,0,10.0,Marc_Navarro,Crystal Palace,DEF,Watford,Watford,4.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5590.5,0.0,0.0,3,0.0
2342,385,0.3333333333,0.3333333333,1.0,1.0,0,0,0.0,0,5.0,Marc_Navarro,Spurs,DEF,Watford,Watford,3.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666667,0.6666666667,2.6666666667,2.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5305.0,0.0,0.0,4,0.0
2343,385,0.25,0.25,0.5,1.0,0,0,0.0,0,8.0,Marc_Navarro,Man Utd,DEF,Watford,Watford,4.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5062.5,0.0,0.0,5,0.0
2344,385,0.0,0.2,0.2,0.8,0,0,0.0,0,15.0,Marc_Navarro,Fulham,DEF,Watford,Watford,4.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4861.2,0.0,0.0,6,0.0
2345,385,0.1666666667,0.1666666667,0.6666666667,0.6666666667,0,0,0.0,0,5.0,Marc_Navarro,Arsenal,DEF,Watford,Watford,6.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.8333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4700.0,0.0,0.0,7,1.0
2346,385,0.1428571429,0.1428571429,0.5714285714,0.5714285714,0,0,0.3333333333,0,6.0,Marc_Navarro,Bournemouth,DEF,Watford,Watford,9.0,43,0.0,3.1428571429,0.0,0.0,0.7571428571,0.0,0.1428571429,1.1428571429,1.1428571429,1.7142857143,1.5714285714,0.0,0.0,0.0,11.8571428571,0.0,0.1428571429,0.0,0.0,0.0,0.0,,0.0,4565.4285714286,0.0,0.2857142857,8,0.0
2347,34,0.0,1.0,0.0,1.0,0,0,0.0,0,19.0,Marc_Pugh,West Ham,MID,Bournemouth,Bournemouth,5.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052632,0.0,32012.0,0.0,0.0,2,0.0
2348,34,0.0,0.5,0.5,1.0,0,0,0.0,0,8.0,Marc_Pugh,Everton,MID,Bournemouth,Bournemouth,6.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052632,0.0,33212.5,0.0,0.0,3,0.0
2349,34,0.3333333333,0.3333333333,1.0,0.6666666667,0,0,0.0,0,2.0,Marc_Pugh,Chelsea,MID,Bournemouth,Bournemouth,6.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.6666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052632,0.0,32766.3333333333,0.0,0.0,4,0.0
2350,34,0.25,0.25,0.5,0.5,0,0,0.0,0,10.0,Marc_Pugh,Leicester,MID,Bournemouth,Bournemouth,5.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052632,0.0,32035.25,0.0,0.0,5,0.0
2351,34,0.2,0.2,0.0,0.6,0,0,0.0,0,16.0,Marc_Pugh,Burnley,MID,Bournemouth,Bournemouth,8.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052632,0.0,30912.6,0.0,0.0,6,0.0
2352,34,0.5,0.1666666667,0.3333333333,0.5,0,0,0.0,0,13.0,Marc_Pugh,Crystal Palace,MID,Bournemouth,Bournemouth,7.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333,1.8333333333,0.6666666667,1.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052632,0.0,29942.8333333333,0.0,0.0,7,0.0
2353,34,0.1428571429,0.1428571429,0.5714285714,0.5714285714,0,0,0.0,0,9.0,Marc_Pugh,Watford,MID,Bournemouth,Bournemouth,6.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857143,1.7142857143,1.5714285714,1.7142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052632,0.0,29216.4285714286,0.0,0.0,8,0.0
2354,344,0.0,1.0,0.0,0.0,0,0,3.0,0,7.0,Mario_Lemina,Everton,MID,Southampton,Southampton,12.0,50,0.0,46.0,0.0,0.0,8.8,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5263157895,0.0,9971.0,1.0,53.0,2,4.0
2355,344,0.5,0.5,0.5,0.0,1,0,3.5,1,7.0,Mario_Lemina,Leicester,MID,Southampton,Southampton,16.0,50,0.5,33.0,0.5,0.0,9.85,0.5,3.0,1.0,1.0,1.5,0.5,0.0,0.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5263157895,0.0,10997.5,0.5,30.0,3,2.0
2356,344,0.3333333333,0.3333333333,0.3333333333,0.0,1,0,3.0,1,15.0,Mario_Lemina,Crystal Palace,MID,Southampton,Southampton,12.0,50,0.3333333333,42.0,0.3333333333,0.0,8.5,0.3333333333,2.3333333333,1.3333333333,1.3333333333,1.0,0.6666666667,0.0,0.3333333333,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5263157895,0.0,13499.6666666667,0.3333333333,21.3333333333,4,3.0
2357,344,0.0,0.5,0.25,0.25,1,0,3.0,1,14.0,Mario_Lemina,Brighton,MID,Southampton,Southampton,13.0,50,0.25,42.75,0.25,0.0,8.025,0.25,1.75,1.0,1.0,1.25,1.0,0.0,0.25,0.0,90.0,0.0,0.25,0.0,0.0,0.0,0.0,1.5263157895,0.0,14863.5,0.25,16.0,5,2.0
2358,344,0.6,0.4,1.0,0.2,0,0,2.3333333333,0,1.0,Mario_Lemina,Liverpool,MID,Southampton,Southampton,13.0,50,0.2,47.0,0.2,0.0,6.9,0.8,1.6,1.2,1.2,2.2,1.2,0.0,0.2,0.0,90.0,0.0,0.2,0.0,0.0,0.0,0.0,1.5263157895,0.0,16619.0,0.8,12.8,6,1.0
2359,344,0.3333333333,0.3333333333,0.3333333333,0.1666666667,0,0,2.0,1,9.0,Mario_Lemina,Wolves,MID,Southampton,Southampton,15.0,50,0.1666666667,47.5,0.1666666667,0.0,6.4333333333,0.8333333333,1.5,1.5,1.5,1.0,1.0,0.0,0.1666666667,0.0,90.0,0.0,0.1666666667,0.0,0.0,0.0,0.0,1.5263157895,0.0,17338.5,0.6666666667,13.6666666667,7,2.0
2360,344,0.4285714286,0.2857142857,0.7142857143,0.1428571429,0,0,1.6666666667,1,2.0,Mario_Lemina,Chelsea,MID,Southampton,Southampton,16.0,50,0.1428571429,50.1428571429,0.1428571429,0.0,6.2142857143,0.8571428571,1.4285714286,1.5714285714,1.5714285714,2.1428571429,0.8571428571,0.0,0.1428571429,0.0,90.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,1.5263157895,0.0,17603.2857142857,0.7142857143,11.8571428571,8,1.0
2361,417,1.0,0.0,1.0,0.0,0,0,2.0,0,5.0,Marko_Arnautovic,Bournemouth,FWD,West Ham,West Ham,19.0,70,0.0,11.0,0.0,0.0,2.6,0.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,3.7894736842,0.0,973948.0,0.0,28.0,2,8.0
2362,417,0.0,0.0,0.0,0.0,0,1,5.0,0,9.0,Marko_Arnautovic,Arsenal,FWD,West Ham,West Ham,20.0,70,0.0,19.0,0.0,0.0,20.55,0.0,1.0,3.0,3.0,1.0,0.5,0.5,1.5,0.0,78.0,0.5,0.5,0.0,0.0,0.0,0.0,3.7894736842,0.0,999327.5,0.5,38.0,3,5.0
2363,417,0.0,0.0,0.0,0.0,0,2,5.0,0,11.0,Marko_Arnautovic,Wolves,FWD,West Ham,West Ham,20.0,70,0.0,18.0,0.0,0.3333333333,18.2666666667,0.0,1.0,3.0,3.0,1.0,0.6666666667,0.6666666667,1.3333333333,0.0,71.3333333333,0.6666666667,0.3333333333,0.0,0.0,0.0,0.0,3.7894736842,0.0,1014008.6666666664,0.3333333333,39.0,4,2.0
2364,417,0.0,0.0,0.25,0.0,0,2,5.0,0,11.0,Marko_Arnautovic,Everton,FWD,West Ham,West Ham,16.0,70,0.0,20.0,0.0,0.5,14.025,0.75,1.5,2.5,2.5,1.75,0.5,0.5,1.0,0.0,76.0,0.75,0.25,0.0,0.0,0.0,0.0,3.7894736842,0.0,1005679.5,0.5,37.75,5,12.0
2365,417,0.4,0.0,1.0,0.2,1,2,6.3333333333,0,3.0,Marko_Arnautovic,Chelsea,FWD,West Ham,West Ham,17.0,70,0.2,19.4,0.2,0.4,13.68,0.6,1.2,2.2,2.2,2.8,1.0,0.6,1.0,0.0,73.4,0.6,0.2,0.0,0.0,0.0,0.0,3.7894736842,0.0,990096.0,0.4,35.2,6,0.0
2366,417,0.1666666667,0.1666666667,0.5,0.1666666667,1,1,4.6666666667,0,10.0,Marko_Arnautovic,Man Utd,FWD,West Ham,West Ham,14.0,69,0.1666666667,16.1666666667,0.1666666667,0.3333333333,11.4,0.5,1.0,1.8333333333,1.8333333333,1.5,0.8333333333,0.5,0.8333333333,0.0,61.1666666667,0.5,0.1666666667,0.0,0.0,0.0,0.0,3.7894736842,0.0,963331.8333333336,0.3333333333,29.3333333333,7,7.0
2367,417,0.0,0.1428571429,0.1428571429,0.2857142857,1,2,6.3333333333,0,13.0,Marko_Arnautovic,Brighton,FWD,West Ham,West Ham,15.0,70,0.1428571429,19.0,0.1428571429,0.2857142857,12.1,0.4285714286,0.8571428571,1.7142857143,1.7142857143,1.1428571429,1.1428571429,0.5714285714,0.8571428571,0.0,64.1428571429,0.4285714286,0.1428571429,0.0,0.0,0.0,0.0,3.7894736842,0.0,933335.2857142857,0.2857142857,30.4285714286,8,1.0
2368,52,0.0,0.0,1.0,0.0,0,0,0.0,0,9.0,Markus_Suttner,Man Utd,DEF,Brighton,Brighton,11.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,413157.0,0.0,0.0,2,0.0
2369,52,1.0,0.0,1.0,0.5,0,0,0.0,0,1.0,Markus_Suttner,Liverpool,DEF,Brighton,Brighton,11.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,406696.5,0.0,0.0,3,0.0
2370,52,0.0,0.0,0.3333333333,0.3333333333,0,0,0.0,0,14.0,Markus_Suttner,Fulham,DEF,Brighton,Brighton,13.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666667,1.6666666667,1.6666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,394327.0,0.0,0.0,4,0.0
2371,52,0.5,0.0,0.25,0.25,0,0,0.0,0,13.0,Markus_Suttner,Southampton,DEF,Brighton,Brighton,14.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.75,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,382084.0,0.0,0.0,5,0.0
2372,52,0.2,0.0,0.6,0.2,0,0,0.0,0,5.0,Markus_Suttner,Spurs,DEF,Brighton,Brighton,14.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,2.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,371488.4,0.0,0.0,6,0.0
2373,52,0.5,0.0,0.8333333333,0.1666666667,0,0,0.0,0,1.0,Markus_Suttner,Man City,DEF,Brighton,Brighton,16.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333,1.8333333333,3.1666666667,1.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,362877.3333333333,0.0,0.0,7,0.0
2374,52,0.1428571429,0.0,0.2857142857,0.1428571429,0,0,0.0,0,15.0,Markus_Suttner,West Ham,DEF,Brighton,Brighton,13.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428571,1.8571428571,1.1428571429,1.1428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,355460.2857142857,0.0,0.0,8,0.0
2375,411,1.0,0.0,1.0,0.0,0,0,2.0,0,5.0,Mark_Noble,Bournemouth,MID,West Ham,West Ham,19.0,50,0.0,67.0,0.0,0.0,1.5,0.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2105263158,0.0,23453.0,1.0,0.0,2,1.0
2376,411,0.0,0.0,0.0,0.0,0,0,1.5,1,9.0,Mark_Noble,Arsenal,MID,West Ham,West Ham,20.0,50,0.0,64.0,0.0,0.0,11.65,0.0,1.0,3.0,3.0,1.0,0.5,0.0,1.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2105263158,0.0,23600.5,0.5,0.0,3,0.0
2377,411,0.0,0.0,0.0,0.0,0,0,1.0,1,11.0,Mark_Noble,Wolves,MID,West Ham,West Ham,20.0,49,0.0,42.6666666667,0.0,0.0,7.7666666667,0.0,0.6666666667,3.0,3.0,1.0,0.6666666667,0.0,0.6666666667,0.0,55.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.2105263158,0.0,22220.6666666667,0.3333333333,0.0,4,0.0
2378,411,0.0,0.0,0.25,0.0,0,0,0.3333333333,1,11.0,Mark_Noble,Everton,MID,West Ham,West Ham,16.0,49,0.0,32.0,0.0,0.0,5.825,0.0,0.5,2.5,2.5,1.75,0.5,0.0,0.5,0.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,2.2105263158,0.0,20584.25,0.25,0.0,5,5.0
2379,411,0.4,0.0,1.0,0.2,1,0,1.6666666667,0,3.0,Mark_Noble,Chelsea,MID,West Ham,West Ham,17.0,49,0.2,33.2,0.0,0.0,7.24,0.0,0.6,2.2,2.2,2.8,1.0,0.0,0.6,0.0,47.2,0.0,0.0,0.0,0.0,0.0,0.0,2.2105263158,0.0,19345.8,0.2,0.0,6,3.0
2380,411,0.1666666667,0.1666666667,0.5,0.1666666667,1,0,2.6666666667,0,10.0,Mark_Noble,Man Utd,MID,West Ham,West Ham,14.0,49,0.1666666667,32.6666666667,0.0,0.0,6.4666666667,0.1666666667,0.8333333333,1.8333333333,1.8333333333,1.5,0.8333333333,0.0,0.5,0.0,53.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.2105263158,0.0,18521.8333333333,0.3333333333,0.5,7,5.0
2381,411,0.0,0.1428571429,0.1428571429,0.2857142857,2,0,4.3333333333,0,13.0,Mark_Noble,Brighton,MID,West Ham,West Ham,15.0,49,0.2857142857,37.5714285714,0.1428571429,0.0,8.1285714286,0.1428571429,0.8571428571,1.7142857143,1.7142857143,1.1428571429,1.1428571429,0.0,0.5714285714,0.0,58.5714285714,0.0,0.0,0.0,0.0,0.0,0.0,2.2105263158,0.0,17943.8571428571,0.4285714286,1.7142857143,8,2.0
2382,298,0.0,0.0,0.0,1.0,0,0,1.0,0,11.0,Marouane_Fellaini,Brighton,MID,Man Utd,Man Utd,9.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2368421053,0.0,28693.0,0.0,0.0,2,4.0
2383,298,0.0,0.0,1.0,0.5,1,0,2.5,0,2.0,Marouane_Fellaini,Spurs,MID,Man Utd,Man Utd,13.0,50,0.5,8.0,0.0,0.0,1.85,0.0,0.0,2.0,2.0,2.5,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2368421053,0.0,31433.5,0.0,1.0,3,1.0
2384,298,0.3333333333,0.0,0.0,0.3333333333,1,0,2.0,0,19.0,Marouane_Fellaini,Burnley,MID,Man Utd,Man Utd,10.0,50,0.3333333333,12.3333333333,0.0,0.0,1.2333333333,0.0,0.3333333333,2.3333333333,2.3333333333,1.0,1.3333333333,0.0,0.3333333333,0.0,21.6666666667,0.0,0.3333333333,0.0,0.0,0.0,0.0,1.2368421053,0.0,33439.0,0.0,0.6666666667,4,3.0
2385,298,0.25,0.25,1.0,0.5,1,0,2.6666666667,0,4.0,Marouane_Fellaini,Watford,MID,Man Utd,Man Utd,8.0,50,0.25,22.75,0.0,0.0,2.125,0.0,0.5,1.75,1.75,2.25,1.5,0.0,0.25,0.0,38.75,0.0,0.25,0.0,0.0,0.0,0.0,1.2368421053,0.0,34168.75,0.25,0.5,5,5.0
2386,298,0.4,0.2,0.4,0.6,1,0,3.0,0,10.0,Marouane_Fellaini,Wolves,MID,Man Utd,Man Utd,7.0,50,0.4,31.2,0.0,0.0,4.18,0.0,0.6,1.6,1.6,1.0,1.6,0.0,0.4,0.0,49.0,0.0,0.2,0.0,0.0,0.0,0.0,1.2368421053,0.0,34365.2,0.4,1.2,6,2.0
2387,298,0.1666666667,0.1666666667,0.1666666667,0.5,1,0,3.3333333333,0,14.0,Marouane_Fellaini,West Ham,MID,Man Utd,Man Utd,10.0,50,0.3333333333,38.8333333333,0.0,0.0,4.2166666667,0.0,0.8333333333,1.5,1.5,0.8333333333,1.5,0.0,0.3333333333,0.0,55.8333333333,0.1666666667,0.1666666667,0.0,0.0,0.0,0.0,1.2368421053,0.0,37994.8333333333,0.5,9.8333333333,7,2.0
2388,298,0.2857142857,0.1428571429,0.0,0.4285714286,1,0,3.0,0,19.0,Marouane_Fellaini,Newcastle,MID,Man Utd,Man Utd,8.0,50,0.2857142857,38.1428571429,0.0,0.1428571429,3.9857142857,0.0,0.8571428571,1.7142857143,1.7142857143,0.5714285714,1.4285714286,0.0,0.2857142857,0.0,60.7142857143,0.1428571429,0.1428571429,0.0,0.0,0.0,0.0,1.2368421053,0.0,40912.8571428571,0.5714285714,11.7142857143,8,1.0
2389,309,0.0,0.0,0.0,0.0,0,0,2.0,0,14.0,Martin_Dubravka,Cardiff,GKP,Newcastle,Newcastle,13.0,50,0.0,39.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3947368421,3.0,18497.0,0.0,0.0,2,6.0
2390,309,0.5,0.5,1.0,0.0,0,0,4.0,0,3.0,Martin_Dubravka,Chelsea,GKP,Newcastle,Newcastle,17.0,50,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.5,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3947368421,1.5,20590.5,0.0,0.0,3,1.0
2391,309,0.3333333333,0.3333333333,0.6666666667,0.0,0,0,3.0,0,4.0,Martin_Dubravka,Man City,GKP,Newcastle,Newcastle,18.0,50,0.0,28.6666666667,0.0,0.0,0.0,0.0,0.0,1.3333333333,1.3333333333,3.0,0.6666666667,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3947368421,1.6666666667,21632.6666666667,0.0,0.0,4,3.0
2392,309,0.0,0.25,0.5,0.0,0,0,3.3333333333,0,7.0,Martin_Dubravka,Arsenal,GKP,Newcastle,Newcastle,19.0,50,0.0,29.25,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2.0,0.75,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3947368421,2.75,22148.0,0.0,0.0,5,1.0
2393,309,0.4,0.2,0.4,0.0,0,0,1.6666666667,0,11.0,Martin_Dubravka,Crystal Palace,GKP,Newcastle,Newcastle,18.0,50,0.0,29.2,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.8,0.8,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3947368421,2.2,22762.4,0.0,0.0,6,10.0
